#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
wikid;On a Quest Overseas;Dans une quête outre-mer;;;En una búsqueda en el extranjero;;;;;;;;;x
TOOLTIPwikid_manual_tour_s;You shall choose three provinces you wish to visit.\n;Vous devez choisir les trois provinces que vous voulez visiter.\n;;;Deberás elegir las tres provincias que deseas visitar.\n;;;;;;;;;x
EVTOPTBwikid.296;The tour should be decent in length;Le voyage doit durer un long moment;;;El viaje debe ser largo que dure mucho tiempo que vamos muchas ciudades;;;;;;;;;x
TOOLTIPwikid_westeros_ma;You shall visit King's Landing, Storm's End, Highgarden, Casterly Rock, Riverrun and The Eyrie.\n;Vous visiterez Port-Réal, Accalmie, Hautjardin, Castral Roc, Vivesaigues et Les Eyrié.\n;;;Deberia visitar Desembarco del Rey, Bastión de Tormentas, Altojardín, Roca Casterly, Aguasdulces y Nido de Águilas.\n;;;;;;;;;x
TOOLTIPwikid_westeros_mb;You shall visit Dragonstone, Storm's End, Highgarden, Casterly Rock, Riverrun and The Eyrie.\n;Vous visiterez Peyredragon, Accalmie, Hautjardin, Castral Roc, Vivesaigues et Les Eyrié.\n;;;Deberia visitar Rocadragón, Bastión de Tormentas, Altojardín, Roca Casterly, Aguasdulces y Nido de Águilas.\n;;;;;;;;;x
TOOLTIPwikid_free_cities_m;You shall visit Volantis, Tyrosh, Myr, Pentos, Braavos and Norvos.\n;Vous visiterez Volantis, Tyrosh, Myr, Pentos, Braavos et Norvos.\n;;;Deberia visitar Volantis, Tyrosh, Myr, Pentos, Braavos y Norvos.\n;;;;;;;;;x
TOOLTIPwikid_ghiscar_m;You shall visit New Ghis, Astapor, Yunkai, Meereen, Elyria and Mantarys.\n;Vous visiterez la Nouvelle-Ghis, Astapor, Yunkai, Meereen, Elyria et Mantarys. \n;;;Deberia visitar Nuevo Ghis, Astapor, Elyria, Yunkai, Meereen y  Mantarys.\n;;;;;;;;;x
TOOLTIPwikid_jade_sea_m;You shall visit Qarth, Faros, Yin, Leng, Asshai and the Bone Mountains.\n;Vous visiterez Quarth, Faros, Yin, Leng, Asshai et les Montagnes des Os.\n;;;Deberia visitar Qarth, Yin y Asshai, Faros, Leng y las Montañas de los Huesos.\n;;;;;;;;;x
TOOLTIPwikid_summer_sea_m;You shall visit Lotus Point, Heartvale, Goldenheart, Naath, the Isle of Flies and Ax Isle.\n;Vous visiterez Pointe-Lotus, Valcoeur, Cœur-Dorée, Naath, l'Ile des Taons et l'Ile de la Hache.\n;;;Deberia visitar Puerto del Loto, Naath, Aurocorazón, Heartvale, la Isla de las Moscas y la Isla Hacha.\n;;;;;;;;;x
TOOLTIPwikid_manual_tour_m;You shall choose six provinces you wish to visit.\n;Vous devez choisir les six provinces que vous voulez visiter.\n;;;Deberás elegir las seis provincias que deseas visitar.\n;;;;;;;;;x
EVTOPTCwikid.296;I wish to see all the world has to offer!;Je veux voir tout ce que le monde peut offrir !;;;¡Deseo ver todo lo que el mundo tiene para ofrecer!;;;;;;;;;x
TOOLTIPwikid_westeros_la;You shall visit King's Landing, Storm's End, Sunspear, Highgarden, Casterly Rock, Pyke, Riverrun, The Eyrie and Winterfell.\n;Vous visiterez Port-Réal, Accalmie, Lancehélion, Hautjardin, Castral Roc, Pyke, Vivesaigues, Les Eyrié et Winterfell.\n;;;Deberia visitar Desembarco del Rey, Altojardín, Lanza del Sol, Pyke, Aguasdulces, el Nido de Águilas y Invernalia.\n;;;;;;;;;x
TOOLTIPwikid_westeros_lb;You shall visit Dragonstone, Storm's End, Sunspear, Highgarden, Casterly Rock, Pyke, Riverrun, The Eyrie and Winterfell.\n;Vous visiterez Peyredragon, Accalmie, Lancehélion, Hautjardin, Castral Roc, Pyke, Vivesaigues, Les Eyrié et Winterfell.\n;;;Deberia visitar Rocadragón, Altojardín, Lanza del Sol, Pyke, Aguasdulces, el Nido de Águilas y Invernalia.\n;;;;;;;;;x
TOOLTIPwikid_free_cities_l;You shall visit Volantis, Lys, Tyrosh, Myr, Pentos, Braavos, Lorath, Norvos and Qohor.\n;Vous visiterez Volantis, Lys, Tyrosh, Myr, Pentos, Braavos Lorath, Norvos et Qohor.\n;;;Deberia visitar Volantis, Lys, Tyrosh, Myr, Pentos, Braavos, Lorath, Norvos y Qarth.\n;;;;;;;;;x
TOOLTIPwikid_ghiscar_l;You shall visit New Ghis, Astapor, Yunkai, Meereen, Elyria, Mantarys, the Dothraki, Lhazosh and Vaes Dothrak.\n;Vous visiterez la Nouvelle-Ghis, Astapor, Yunkai, Meereen,  Elyria, Mantarys, les Dothraki, Lhazosh et Vaes Dothrak. \n;;;Deberia visitar Nuevo Ghis, Astapor, Yunkai, Meereen, Elyria, Mantarys, los Dothraki y Vaes Dothrak.\n;;;;;;;;;x
TOOLTIPwikid_jade_sea_l;You shall visit Qarth, Faros, Yin, Leng, Asshai, the Five Forts, the Jogos Nhai, the Bone Mountains and Vaes Dothrak.\n;Vous visiterez Quarth, Faros, Yin, Leng, Asshai, les Cinq Forts, les Jogos Nhai, les Montagnes des Os et Vaes Dothrak.\n;;;Deberia visitar Qarth, Faros, Yin, Leng, Asshai, Cinco Fuertes, los Jogos Nhai, Montañas de los Huesos y Vaes Dothrak.\n;;;;;;;;;x
TOOLTIPwikid_summer_sea_l;You shall visit Lotus Point, Heartvale, Moluu, Red Flower Bay, Goldenheart, Naath, the Isle of Flies, Ax Isle and Talon.\n;Vous visiterez Pointe-Lotus, Valcoeur, Moluu, Val-aux-Pivoines, Cœur-Dorée, Naath, l'Ile des Taons l'Ile de la Hache et la Serre.\n;;;Deberia visitar Puerto del Loto, Moluu, Naath, Aurocorazón, el Valle de la Flor Roja, Heartvale, la Isla de las Moscas, Isla Hacha y la Isla Garra.\n;;;;;;;;;x
TOOLTIPwikid_manual_tour_l;You shall choose nine provinces you wish to visit.\n;Vous devez choisir les neuf provinces que vous voulez visiter.\n;;;Deberás elegir las nueve provincias que deseas visitar.\n;;;;;;;;;x
EVTDESCwikid.297;You have failed to pick a destination for your tour.;Vous n'avez pas réussi à sélectionner une destination pour votre voyage.;;;No ha elegido un destino para su recorrido..;;;;;;;;;x
EVTOPTAwikid.297;Whoops... guess I'll stay at home then...;Oups … je pense que je vais rester à la maison, alors…;;;!Wo!...supongo que me quedaré en casa....;;;;;;;;;x
EVTDESCwikid.298;And off we go to explore the world!;Et nous partons explorer le monde !;;;¡Y vamos a explorar el mundo!.;;;;;;;;;x
EVTDESCwikid.298B;It is time to depart [Root.Capital.GetName] and start the [Root.GetProgressName] of my domain.;;;;;;;;;;;;;x
EVTOPTAwikid.298;I shall return a better [Root.GetManWoman];Je reviendrai un homme meilleur/une femme meilleure;;;Regresaré mejor [Root.GetManWoman].;;;;;;;;;x
EVTDESCwikid.299;During your journey across the seas your ship was hit by a terrible storm! The ships is violently rocking back and forth, and you try to cling on to anything to keep steady whilst your men tend to keeping the ship on course, and more importantly in one piece...;Durant votre voyage sur les mers, votre navire a été frappé par une terrible tempête ! Le bateau est violemment ballotté d'avant en arrière et alors que vous essayez de vous maintenir debout et vous agrippant à tout ce qui passe à votre portée, les hommes tentent de garder le bateau dans sa trajectoire et le plus important en un seul morceau...;;;Durante su viaje a través de los mares, ¡su nave fue azotada por una terrible tormenta! Las naves se balancean violentamente hacia adelante y hacia atrás, e intentas aferrarte a cualquier cosa para mantenerte firme mientras tus hombres tienden a mantener el rumbo de la nave, y lo más importante de una sola pieza....;;;;;;;;;x
EVTOPTAwikid.299;Oh [Root.Religion.GetRandomGodName] no!;Oh [Root.Religion.GetRandomGodName] non !;;;Oh [Root.Religion.GetRandomGodName] ¡no!;;;;;;;;;x
TOOLTIPwikid.299_survive;Your men get the ship under control and you safely pass through the storm.;Vos hommes parviennent à garder le contrôle du bateau et vous arrivez à sortir indemne de la tempête.;;;Tus hombres manejan la nave y atraviesas la tormenta con seguridad.;;;;;;;;;x
TOOLTIPwikid.299_wounded;You are hit by some debris from above and are injured but the ship manages to make it through the storm.;Vous être frappé par des débris et vous êtes blessé alors que le bateau arrive à sortir de la tempête.;;;Te golpean algunos restos desde arriba y te lesionas, pero el barco logra pasar la tormenta.;;;;;;;;;x
EVTDESCAwikid.300;Your men have managed to get the ship under control and you are safe to continue on your way.;Vos hommes parviennent à garder le contrôle du bateau et vous pouvez continuer votre route.;;;Sus hombres han logrado manejar la nave y están seguros de continuar su camino.;;; A medida que sus hombres logran controlar el barco lentamente, escuchas un fuerte crujido desde arriba y un trozo del mástil se precipita hacia usted golpeando su brazo. A medida que te recuperas lentamente y te levantas, ves que se ha clavado una astilla en tu brazo. El cirujano a bordo viene para ayudarlo, ya que la tripulación han logrado manejar la nave y están seguros de continuar el camino.;;;;;;x
EVTDESCBwikid.300;As your men slowly manage to get the ship back under control you hear a loud crack from above and a piece of the mast comes hurtling towards you hitting your arm. As you slowly recover and stand up you see that it has impaled itself in your arm. The surgeon on board comes to help you as the crew have got the ship under control and proceed to your destination.;Alors que vos hommes parviennent lentement à reprendre le contrôle du  navire, vous entendez un craquement au-dessus de vous et un morceau de mât vient se précipiter vers vous et frappe votre bras, comme vous vous remettez lentement et vous vous levez, vous voyez qu'un morceau de bois s'est empalé dans votre bras. Le mestre à bord vient vous aider car l'équipage a maintenant le bateau sous contrôle et vous pouvez continuer vers votre destination.;;;A medida que sus hombres logran controlar el barco lentamente, escuchas un fuerte crujido desde arriba y un trozo del mástil se precipita hacia usted golpeando su brazo. A medida que te recuperas lentamente y te levantas, ves que se ha clavado una astilla en tu brazo. El cirujano a bordo viene para ayudarlo, ya que la tripulación han logrado manejar la nave y están seguros de continuar el camino.;;;;;;;;;x
EVTOPTAwikid.300;Well that's a relief;Eh bien,  c'est un soulagement;;;Bueno, eso es un alivio;;;;;;;;;x
EVTOPTBwikid.300;This better not get infected;Il vaut mieux ne pas être infecté;;;Es mejor no estar infectado;;;;;;;;;x
EVTDESCwikid.301;'PIRATES!' is the shout you hear all around the deck as a vessel bearing the flag of pirates is spotted on the horizon sailing towards your ship. It approaches and crashes into the side of the ship, its crew of pirates jumping on board. You must prepare to fight...;PIRATES !! Est le cri que vous entendez tout autour de vous alors qu'un navire au large portant un pavillon noir fait voile vers votre navire. Ils s'écrasent sur le côté du navire et les pirates sautent à bord, vous devez vous préparer à combattre…;;;'¡PIRATAS!' es el grito que escuchas por toda la cubierta cuando un barco con la bandera de piratas se ve en el horizonte navegando hacia tu barco. Se acerca y choca contra el costado del barco, su tripulación salta a bordo. Debes prepararte para luchar...;;;;;;;;;x
EVTDESCwikid.301B;You and your [Root.GetProgressEntourageSize] entourage were travelling the roads near [tour_destination.GetName] when a group of bandits suddenly attacked! Your bodyguard closes around you, as the assailants attack from all sides. You must prepare to fight...;;;;;;;;;;;;;x
EVTOPTAwikid.301;Defend the ship!;Défendez le bateau !;;;¡Defiende el barco!;;;;;;;;;x
EVTOPTAwikid.301B;We will repel these brigands!;;;;;;;;;;;;;x
TOOLTIPwikid.301_survive;You repel the attack and are unharmed.;Vous repoussez l'attaque et vous êtes indemne.;;;Rechazas el ataque y estás ileso.;;;;;;;;;x
TOOLTIPwikid.301_wounded;You repel the attack but take a wound.;Vous repoussez l'attaque mais vous êtes blessé.;;;Rechazas el ataque y sales herido.;;;;;;;;;x
EVTDESCAwikid.302;You manage to repel the attacking pirates with great ease. They did not expect you to be so well defended and must have thought you to be some petty trade ship.;Vous repoussez l'attaque des pirates facilement, ils ne devaient pas s'attendre à une telle défense, ils devaient penser qu'il devait s'agir d'un bateau marchand.;;;Te las arreglas para repeler a los piratas atacantes con gran facilidad. No esperaban que estuvieras tan bien defendido y deben haber pensado que eres un pequeño barco comercial.;;;;;;;;;x
EVTDESCBwikid.302;You manage to repel the attacking pirates but in the fight you take a wound. In the end you are still the victor as your wound may hea,l but they are not going to be coming back to life any time soon.;Vous repoussez l'attaque des pirates mais dans la bagarre vous recevez une blessure. Au final vous être quand même victorieux et la blessure va guérir et eux n'y reviendront pas de sitôt.;;;Te las arreglas para repeler a los piratas atacantes pero en la lucha te llevas una herida. Al final, sigues siendo el vencedor ya que tu herida puede curarse, pero ellos no van a volver a ver un nuevo día.;;;;;;;;;x
EVTDESCCwikid.302;After a brief skirmish, you managed to fend off the bandits. They quickly retreated and melted away after your men bore their steel and butchered half their number.;;;;;;;;;;;;;x
EVTDESCDwikid.302;You manage to force the bandits to retreat, but in the fight you take a wound.;;;;;;;;;;;;;x
EVTOPTAwikid.302;They learned their lesson the hard way;Ils ont appris durement la leçon;;;Aprendieron una dura lección;;;;;;;;;x
EVTOPTBwikid.302;The bastards got me;Ces bâtards m'ont eu;;;Los bastardos me atraparon;;;;;;;;;x
EVTDESCwikid.303;After many days at sea on your [Root.GetShipName], you have finally arrived at [tour_destination.GetName]. You are very excited and cannot wait to explore these new lands and the [tour_destination.Culture.GetName] culture!;Après bien des jours en mer, vous êtes finalement arrivés à [tour_destination.GetName]. Vous êtes très excité et vous ne pouvez pas attendre pour explorer ces nouvelles terres et la culture [tour_destination.Culture.GetName]  !;;;Después de muchos días en el mar en su [Root.GetShipName], finalmente ha llegado al [tour_destination.GetName]. ¡Estás muy emocionado y no puedes esperar para explorar estas nuevas tierras y la cultura [tour_destination.Culture.GetName]!;;;;;;;;;x
