#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
CHRONICLE_PLAYER_INHERITANCE_NEW_RELIGION;On [GetDateText], [From.GetTitledName] [From.GetDeathReason] at the age of [Root.GetAgeYears]. [From.GetSubjectPronounCap] was succeeded by [From.GetPossPronoun] [Root.Religion.GetName] [GetFromReverseRelation] [Root.GetFirstName].;Le [GetDateText], [From.GetTitledName] [From.GetDeathReason] à l’âge de [Root.GetAgeYears]. [From.GetSubjectPronounCap] eut comme successeur [From.GetPossPronoun] [GetFromReverseRelation] [Root.GetFirstName], de religion [Root.Religion.GetName] [Root.Religion.GetGroupName].;Am [GetDateText], [From.GetTitledName] [From.GetDeathReason]. Nachfolger wird [From.GetPossPronoun] [Root.Religion.GetName] [Root.Religion.GetGroupName] [GetFromReverseRelation] [Root.GetFirstName].;;El [GetDateText], [From.GetTitledName] [From.GetDeathReason] a la edad de [Root.GetAgeYears]. [From.GetSubjectPronounCap] fue sucedido por [From.GetPossPronoun] [GetFromReverseRelation] [Root.GetFirstName], de religión [Root.Religion.GetName] [Root.Religion.GetGroupName] [GetFromReverseRelation] [Root.GetFirstName].;;;;;;;;;x
CHRONICLE_AFFAIR_DISCOVERED_WIFE;A great scandal befell the court of [Root.Capital.Capital.GetName], when [Root.GetTitledFirstNameNoRegnal] was discovered to be carrying on an affair with [Root.GetHerHis] [GetPrevRelation] [Prev.GetTitledFirstNameWithDynasty], behind the back of [Root.GetHerHis] [Root.Spouse.GetHusbandWife] [From.GetTitledFirstNameWithDynasty].;Un grand scandale ébranla la cour de [Root.Capital.Capital.GetName], quand on découvrit que [Root.GetTitledFirstNameNoRegnal] entretenait une relation illicite avec [Root.GetHerHis] [GetPrevRelation] [Prev.GetTitledFirstNameWithDynasty], dans le dos de [Root.GetHerHis] [Root.Spouse.GetHusbandWife] [From.GetTitledFirstNameWithDynasty].;;;Un gran escándalo sacudió la corte de [Root.Capital.Capital.GetName], al descubirse que [Root.GetTitledFirstNameNoRegnal] mantenía una relación ilícita con [Root.GetHerHis] [GetPrevRelation] [Prev.GetTitledFirstNameWithDynasty], a la espalda de [Root.GetHerHis] [Root.Spouse.GetHusbandWife] [From.GetTitledFirstNameWithDynasty].;;;;;;;;;x
CHRONICLE_AFFAIR_DISCOVERED_HUSBAND;A great scandal befell the court of [This.Capital.Capital.GetName], when [Root.GetTitledFirstNameWithDynasty], [Root.GetHusbandWife] of [This.GetTitledFirstNameNoRegnal], was discovered to be carrying on an affair with [Prev.GetTitledFirstNameWithDynasty].;Un grand scandale ébranla la cour de [This.Capital.Capital.GetName], quand on découvrit que [Root.GetTitledFirstNameWithDynasty], [Root.GetHusbandWife] de [This.GetTitledFirstNameNoRegnal], entretenait une relation illicite avec [Prev.GetTitledFirstNameWithDynasty].;;;Un gran escándalo sacudió la corte de [This.Capital.Capital.GetName], al descubirse que [Root.GetTitledFirstNameWithDynasty], [Root.GetHusbandWife] de [This.GetTitledFirstNameNoRegnal], mantenía una relación ilícita con [Prev.GetTitledFirstNameWithDynasty].;;;;;;;;;x
CHRONICLE_AFFAIR_DISCOVERED_SEDUCER;A great scandal befell the court of [Root.Capital.Capital.GetName], when [Root.GetTitledFirstNameNoRegnal] was discovered to be carrying on an affair with [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty], behind the back of [From.GetHerHis] [FromFrom.GetHusbandWife] [FromFrom.GetTitledFirstNameWithDynasty], [Root.GetTitledFirstNameNoRegnal]'s [FromFrom.GetRootRelation].;Un grand scandale ébranla la cour de [Root.Capital.Capital.GetName], quand on découvrit que [Root.GetTitledFirstNameNoRegnal] entretenait une relation illicite avec [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty], dans le dos de [From.GetHerHis] [FromFrom.GetHusbandWife] [FromFrom.GetTitledFirstNameWithDynasty], [FromFrom.GetRootRelation] de [Root.GetTitledFirstNameNoRegnal].;;;Un gran escándalo sacudió la corte de [Root.Capital.Capital.GetName], al descubirse que [Root.GetTitledFirstNameNoRegnal] mantenía una relación ilícita con [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty], a la espalda de [From.GetHerHis] [FromFrom.GetHusbandWife] [FromFrom.GetTitledFirstNameWithDynasty], [FromFrom.GetRootRelation] de [Root.GetTitledFirstNameNoRegnal].;;;;;;;;;x
CHRONICLE_TORTURED_WET_NURSES;In one of the darker episodes of [Root.GetHerHis] rule, [Root.GetTitledFirstNameNoRegnal] responded to the stillbirth of [Root.GetHerHis] [From.GetSonDaughter] by having the wet nurses involved, and their families, tortured to death under questioning.;Durant l’un des épisodes les plus noirs de son règne, [Root.GetTitledFirstNameNoRegnal] réagit à la mortinaissance de [Root.GetHerHis] [From.GetSonDaughter] en torturant à mort les nourrices présentes et leurs familles.;;;En uno de los episodios más oscuros de su reinado, [Root.GetTitledFirstNameNoRegnal] reaccionó a la muerte en el nacimiento de [Root.GetHerHis] [From.GetSonDaughter] torturando hasta la muerte a las matronas presentes y sus familias.;;;;;;;;;x
CHRONICLE_BLEEDING_YEARS;During the Bleeding Years following the Doom, the Triarchs of [Root.PrimaryTitle.GetName] claimed the inheritance of the Old Valyrian Freehold, proclaiming themselves to be the rightful rulers of the world. Under the leadership of the tigers, their fleet took Lys while their army captured Myr. By this year, [Root.GetTitledFirstNameWithNickAndDynasty] was continuing  this reconquest of the Freehold lands.;Durant le Siècle de Sang suivant le Fléau, les Triarques de [Root.PrimaryTitle.GetName] revendiquèrent l’héritage des Possessions de l’Ancienne Valyria, se proclamant les souverains légitimes du monde. Sous la direction des tigres, leur flotte reprit Lys tandis que leur armée capturait Myr. En cette année, [Root.GetTitledFirstNameWithNickAndDynasty] continuait la reconquête des Possessions.;;;Durante el Siglo Sangriento posterior a la Maldición de Valyria, los Triarcas de [Root.PrimaryTitle.GetName] reiindicaron la herencia del Feudo Franco de Valyria, proclamándose soberanos legítimos del mundo. Bajo la dirección de los tigres, su flota tomó Lys mientras que su ejército capturó Myr. Ese año, [Root.GetTitledFirstNameWithNickAndDynasty] continuó la reconquista del Feudo Franco.;;;;;;;;;x
CHRONICLE_BLINDED_RULER;[Root.GetTitledFirstNameNoRegnal] had [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithNickAndDynasty] of [From.PrimaryTitle.GetName] blinded.;[Root.GetTitledFirstNameNoRegnal] fit crever les yeux de [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithNickAndDynasty] de [From.PrimaryTitle.GetName].;;;[Root.GetTitledFirstNameNoRegnal] arrancó los ojos de [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithNickAndDynasty] de [From.PrimaryTitle.GetName].;;;;;;;;;x
CHRONICLE_BLINDED_RELATIVE;[Root.GetTitledFirstNameNoRegnal] had [Root.GetHerHis] own [From.GetRootRelation] [From.GetTitledFirstNameWithNick] blinded.;[Root.GetTitledFirstNameNoRegnal] fit crever les yeux de [Root.GetHerHis] propre [From.GetRootRelation] [From.GetRootRelation] [From.GetTitledFirstNameWithNick].;;;[Root.GetTitledFirstNameNoRegnal] arrancó los ojos de [Root.GetHerHis] propre [From.GetRootRelation] [From.GetRootRelation] [From.GetTitledFirstNameWithNick].;;;;;;;;;x
CHRONICLE_BLINDED_RULER_RELATIVE;[Root.GetTitledFirstNameNoRegnal] had [From.GetTitledFirstNameWithNick], [From.GetLiegeRelation] of [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] of [From.Liege.PrimaryTitle.GetName], blinded.;[Root.GetTitledFirstNameNoRegnal] fit crever les yeux de [From.GetTitledFirstNameWithNick], [From.GetLiegeRelation] de [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] de [From.Liege.PrimaryTitle.GetName].;;;[Root.GetTitledFirstNameNoRegnal] arrancó los ojos de [From.GetTitledFirstNameWithNick], [From.GetLiegeRelation] de [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] de [From.Liege.PrimaryTitle.GetName].;;;;;;;;;x
CHRONICLE_BLINDED_DRAGON_RIDER;[Root.GetTitledFirstNameNoRegnal] had the dragon rider [From.GetTitledFirstNameWithNickAndDynasty] blinded.;[Root.GetTitledFirstNameNoRegnal] fit crever les yeux du(e la) chevaucheur(se) de dragon [From.GetTitledFirstNameWithNickAndDynasty].;;;[Root.GetTitledFirstNameNoRegnal] arrancó los ojos del jinete de dragón [From.GetTitledFirstNameWithNickAndDynasty].;;;;;;;;;x
CHRONICLE_BLINDED_KINGSGUARD;[Root.GetTitledFirstNameNoRegnal] had the kingsguard [From.GetTitledFirstNameWithNickAndDynasty] blinded.;[Root.GetTitledFirstNameNoRegnal] fit crever les yeux du garde royal ser [From.GetTitledFirstNameWithNickAndDynasty].;;;[Root.GetTitledFirstNameNoRegnal] arrancó los ojos del guardia real [From.GetTitledFirstNameWithNickAndDynasty].;;;;;;;;;x
CHRONICLE_BLINDED_CHARACTER;[Root.GetTitledFirstNameNoRegnal] had [From.GetTitledFirstNameWithNickAndDynasty] blinded.;[Root.GetTitledFirstNameNoRegnal] fit crever les yeux de [From.GetTitledFirstNameWithNickAndDynasty].;;;[Root.GetTitledFirstNameNoRegnal] arrancó los ojos de [From.GetTitledFirstNameWithNickAndDynasty].;;;;;;;;;x
CHRONICLE_BLINDED;[Root.GetTitledFirstNameNoRegnal] suffered greatly and the hands of [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] of [FromFrom.PrimaryTitle.GetName], who had the [Root.GetTitle] brutally blinded.;[Root.GetTitledFirstNameNoRegnal] souffrit grandement aux mains de [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] de [FromFrom.PrimaryTitle.GetName], qui lui fit crever les yeux.;;;[Root.GetTitledFirstNameNoRegnal] sufrió enormemente a manos de [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] de [FromFrom.PrimaryTitle.GetName], que le arrancó los ojos.;;;;;;;;;x
CHRONICLE_RELATIVE_BLINDED;[Root.GetTitledFirstNameWithNickAndDynasty], [This.GetTitledFirstNameNoRegnal]'s [From.GetRootRelation], suffered greatly and the hands of [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] of [FromFrom.PrimaryTitle.GetName], who had [Root.GetFirstName] brutally blinded.;[Root.GetTitledFirstNameWithNickAndDynasty], [From.GetRootRelation] de [This.GetTitledFirstNameNoRegnal], souffrit grandement aux mains de [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] de [FromFrom.PrimaryTitle.GetName], qui fit crever les yeux de [Root.GetFirstName].;;;[Root.GetTitledFirstNameWithNickAndDynasty], [From.GetRootRelation] de [This.GetTitledFirstNameNoRegnal], sufrió enormemente a manos de [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] de [FromFrom.PrimaryTitle.GetName], que arrancó los ojos de [Root.GetFirstName].;;;;;;;;;x
CHRONICLE_CASTRATED_RULER;[Root.GetTitledFirstNameNoRegnal] had [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithNickAndDynasty] of [From.PrimaryTitle.GetName] castrated at the age of [From.GetAgeYears].;[Root.GetTitledFirstNameNoRegnal] fit castrer [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithNickAndDynasty] de [From.PrimaryTitle.GetName] à l’âge de [From.GetAgeYears] ans.;;;[Root.GetTitledFirstNameNoRegnal] hizo castrar a [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithNickAndDynasty] de [From.PrimaryTitle.GetName] a la edad de [From.GetAgeYears] años.;;;;;;;;;x
CHRONICLE_CASTRATED_RELATIVE;[Root.GetTitledFirstNameNoRegnal] had [Root.GetHerHis] own [From.GetRootRelation] [From.GetTitledFirstNameWithNick] castrated at the age of [From.GetAgeYears].;[Root.GetTitledFirstNameNoRegnal] fit castrer [Root.GetHerHis] propre [From.GetRootRelation] [From.GetTitledFirstNameWithNick] à l’âge de [From.GetAgeYears] ans.;;;[Root.GetTitledFirstNameNoRegnal] hizo castrar a [Root.GetHerHis] propio [From.GetRootRelation] [From.GetTitledFirstNameWithNick] a la edad de [From.GetAgeYears] años.;;;;;;;;;x
CHRONICLE_CASTRATED_RULER_RELATIVE;[Root.GetTitledFirstNameNoRegnal] had [From.GetTitledFirstNameWithNick], [From.GetLiegeRelation] of [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] of [From.Liege.PrimaryTitle.GetName], castrated at the age of [From.GetAgeYears].;[Root.GetTitledFirstNameNoRegnal] fit castrer [From.GetTitledFirstNameWithNick], [From.GetLiegeRelation] de [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] de [From.Liege.PrimaryTitle.GetName], à l’âge de [From.GetAgeYears] ans.;;;[Root.GetTitledFirstNameNoRegnal] hizo castrar a [From.GetTitledFirstNameWithNick], [From.GetLiegeRelation] de [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] de [From.Liege.PrimaryTitle.GetName], a la edad de [From.GetAgeYears] años.;;;;;;;;;x
CHRONICLE_CASTRATED_DRAGON_RIDER;[Root.GetTitledFirstNameNoRegnal] had the dragon rider [From.GetTitledFirstNameWithNickAndDynasty] blinded.;[Root.GetTitledFirstNameNoRegnal] fit castrer le chevaucheur de dragon [From.GetTitledFirstNameWithNickAndDynasty] à l’âge de [From.GetAgeYears] ans.;;;[Root.GetTitledFirstNameNoRegnal] hizo castrar al jinete de dragón [From.GetTitledFirstNameWithNickAndDynasty] a la edad de [From.GetAgeYears] años.;;;;;;;;;x
CHRONICLE_CASTRATED_KINGSGUARD;[Root.GetTitledFirstNameNoRegnal] had the kingsguard [From.GetTitledFirstNameWithNickAndDynasty] castrated at the age of [From.GetAgeYears].;[Root.GetTitledFirstNameNoRegnal] fit castrer le garde royal ser [From.GetTitledFirstNameWithNickAndDynasty] à l’âge de [From.GetAgeYears] ans.;;;[Root.GetTitledFirstNameNoRegnal] hizo castrar a [From.GetTitledFirstNameWithNickAndDynasty] a la edad de [From.GetAgeYears] años.;;;;;;;;;x
CHRONICLE_CASTRATED_CHARACTER;[Root.GetTitledFirstNameNoRegnal] had [From.GetTitledFirstNameWithNickAndDynasty] castrated at the age of [From.GetAgeYears].;[Root.GetTitledFirstNameNoRegnal] fit castrer [From.GetTitledFirstNameWithNickAndDynasty] à l’âge de [From.GetAgeYears] ans.;;;[Root.GetTitledFirstNameNoRegnal] hizo castrar a [From.GetTitledFirstNameWithNickAndDynasty] a la edad de [From.GetAgeYears] años.;;;;;;;;;x
CHRONICLE_CASTRATED_RULER_BOY;In a most ruthless act, [Root.GetTitledFirstNameNoRegnal] had [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithNickAndDynasty] of [From.PrimaryTitle.GetName], a boy of only [From.GetAgeYears], castrated.;Dans un acte des plus barbares, [Root.GetTitledFirstNameNoRegnal] fit castrer [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithNickAndDynasty] de [From.PrimaryTitle.GetName], un garçon d’à peine [From.GetAgeYears] ans.;;;En un acto bárbaro, [Root.GetTitledFirstNameNoRegnal] hizo castrar a [Root.GetHerHis] [From.GetRootRelation] [From.GetTitledFirstNameWithNickAndDynasty] de [From.PrimaryTitle.GetName], un niño de apenas [From.GetAgeYears] años.;;;;;;;;;x
CHRONICLE_CASTRATED_RELATIVE_BOY;In a most ruthless act, [Root.GetTitledFirstNameNoRegnal] had [Root.GetHerHis] own [From.GetRootRelation] [From.GetTitledFirstNameWithNick], a boy of only [From.GetAgeYears], castrated.;Dans un acte des plus barbares, [Root.GetTitledFirstNameNoRegnal] fit castrer [Root.GetHerHis] propre [From.GetRootRelation] [From.GetTitledFirstNameWithNick], un garçon d’à peine [From.GetAgeYears] ans.;;;En un acto bárbaro, [Root.GetTitledFirstNameNoRegnal] hizo castrar a [Root.GetHerHis] propio [From.GetRootRelation] [From.GetTitledFirstNameWithNick], un niño de apenas [From.GetAgeYears] años.;;;;;;;;;x
CHRONICLE_CASTRATED_RULER_RELATIVE_BOY;In a most ruthless act, [Root.GetTitledFirstNameNoRegnal] had [From.GetTitledFirstNameWithNick], [From.GetLiegeRelation] of [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] of [From.Liege.PrimaryTitle.GetName], and a boy of only [From.GetAgeYears], castrated.;Dans un acte des plus barbares, [Root.GetTitledFirstNameNoRegnal] fit castrer [From.GetTitledFirstNameWithNick], [From.GetLiegeRelation] de [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] de [From.Liege.PrimaryTitle.GetName], un garçon d’à peine [From.GetAgeYears] ans.;;;En un acto bárbaro, [Root.GetTitledFirstNameNoRegnal] hizo castrar a [From.GetTitledFirstNameWithNick], [From.GetLiegeRelation] de [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] de [From.Liege.PrimaryTitle.GetName], un niño de apenas [From.GetAgeYears] años.;;;;;;;;;x
CHRONICLE_CASTRATED_DRAGON_RIDER_BOY;In a most ruthless act, [Root.GetTitledFirstNameNoRegnal] had the dragon rider [From.GetTitledFirstNameWithNickAndDynasty], a boy of only [From.GetAgeYears], castrated.;Dans un acte des plus barbares, [Root.GetTitledFirstNameNoRegnal] fit castrer le chevaucheur de dragon [From.GetTitledFirstNameWithNickAndDynasty], un garçon d’à peine [From.GetAgeYears] ans.;;;En un acto bárbaro, [Root.GetTitledFirstNameNoRegnal] hizo castrar al jinete de dragón [From.GetTitledFirstNameWithNickAndDynasty], un niño de apenas [From.GetAgeYears] años.;;;;;;;;;x
CHRONICLE_CASTRATED_CHARACTER_BOY;In a most ruthless act, [Root.GetTitledFirstNameNoRegnal] had [From.GetTitledFirstNameWithNickAndDynasty], a boy of only [From.GetAgeYears], castrated.;Dans un acte des plus barbares, [Root.GetTitledFirstNameNoRegnal] fit castrer [From.GetTitledFirstNameWithNickAndDynasty], un garçon d’à peine [From.GetAgeYears] ans.;;;En un acto bárbaro, [Root.GetTitledFirstNameNoRegnal] hizo castrar a [From.GetTitledFirstNameWithNickAndDynasty], un niño de apenas [From.GetAgeYears] años.;;;;;;;;;x
CHRONICLE_CASTRATED;[Root.GetTitledFirstNameNoRegnal] suffered greatly and the hands of [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] of [FromFrom.PrimaryTitle.GetName], who had the [Root.GetTitle] brutally castrated at the age of [From.GetAgeYears].;[Root.GetTitledFirstNameNoRegnal] souffrit grandement aux mains de [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] de [FromFrom.PrimaryTitle.GetName], qui le castra brutalement à l’âge de [From.GetAgeYears].;;;[Root.GetTitledFirstNameNoRegnal] sufrió enormemente a manos de [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] de [FromFrom.PrimaryTitle.GetName], que lo castró brutalmente a la edad de [From.GetAgeYears].;;;;;;;;;x
CHRONICLE_RELATIVE_CASTRATED;[Root.GetTitledFirstNameWithNickAndDynasty], [This.GetTitledFirstNameNoRegnal]'s [From.GetRootRelation], suffered greatly and the hands of [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] of [FromFrom.PrimaryTitle.GetName], who had [Root.GetFirstName] brutally castrated.;[Root.GetTitledFirstNameWithNickAndDynasty], [From.GetRootRelation] de [This.GetTitledFirstNameNoRegnal], souffrit grandement aux mains de [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] de [FromFrom.PrimaryTitle.GetName], qui castra [Root.GetFirstName] brutalement.;;;[Root.GetTitledFirstNameWithNickAndDynasty], [From.GetRootRelation] de [This.GetTitledFirstNameNoRegnal], sufrió enormemente a manos de [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] de [FromFrom.PrimaryTitle.GetName], que castró a [Root.GetFirstName] brutalmente.;;;;;;;;;x
CHRONICLE_RELATIVE_CASTRATED_BOY;[Root.GetTitledFirstNameWithNickAndDynasty], [This.GetTitledFirstNameNoRegnal]'s [From.GetRootRelation], suffered greatly and the hands of [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] of [FromFrom.PrimaryTitle.GetName], who had the boy castrated at the age of only [From.GetAgeYears].;[Root.GetTitledFirstNameWithNickAndDynasty], [From.GetRootRelation] de [This.GetTitledFirstNameNoRegnal], souffrit grandement aux mains de [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] de [FromFrom.PrimaryTitle.GetName], qui castra brutalement le garçon à l’âge de [From.GetAgeYears] ans seulement.;;;[Root.GetTitledFirstNameWithNickAndDynasty], [From.GetRootRelation] de [This.GetTitledFirstNameNoRegnal], sufrió enormemente a manos de [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] de [FromFrom.PrimaryTitle.GetName], que castró brutalmente al niño a la edad de [From.GetAgeYears] años.;;;;;;;;;x
